id,date,facility_id,facility_name,facility_type,location,area,total_rooms,occupied_rooms,occupancy_rate,total_guests,domestic_guests,foreign_guests,average_stay_days,average_price,price_index,data_source,metadata_json,created_at
000e2655-7d8f-40d1-8ad3-def3a5d9cf15,2025-06-07 06:41:13.751365+00,マツダスタジアム_0,マツダスタジアムエリア ビジネスホテル1,ビジネスホテル,0101000020E61000009898A716988F6040FDF9BDC174324140,マツダスタジアム,34,28,0.8379598305255477,54,50,3,2.2508260446401565,8511.71960431473,1.1554112434918862,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.762054""}",
00106559-e6d3-467a-b843-f9e7ed169e0c,2025-06-02 02:20:32.993477+00,広島駅_1,広島駅エリア ゲストハウス2,ホテル,0101000020E610000059C4C96E3F8F6040C1DD0B18BF324140,広島駅,103,53,0.5216669727233192,89,81,7,2.9067853650120505,8570.71967443358,1.035415927775681,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.996333""}",
00325fdd-105f-4f57-87cd-6836994f2625,2025-06-04 00:49:39.085754+00,本通り商店街_3,本通り商店街エリア ゲストハウス4,ビジネスホテル,0101000020E6100000BE36AC97C88E6040C26625C379324140,本通り商店街,51,22,0.43504705373920527,50,44,5,2.751290950396887,17229.831061571473,1.0886329072258702,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.107905""}",
004a218a-be62-4f2a-9dda-bb82569ae772,2025-06-04 06:47:53.900588+00,原爆ドーム_2,原爆ドームエリア ゲストハウス3,民泊,0101000020E610000008F56CFB608E604063F4D63CAC324140,原爆ドーム,127,90,0.7116202159609908,212,172,39,3.309412944887007,14224.975903946346,0.9892465976211284,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.903210""}",
0055c437-e760-4443-82a3-09cc1c07bb46,2025-06-01 11:56:40.399687+00,マツダスタジアム_0,マツダスタジアムエリア 旅館1,旅館,0101000020E61000008BA8C75F978F60401A5A0EE633324140,マツダスタジアム,134,127,0.95,204,176,27,2.8032296759695567,15180.496004144003,1.176210359400787,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:56:40.405393""}",
005c1767-4c36-4fce-a835-e4508675db45,2025-06-05 00:49:39.06297+00,本通り商店街_2,本通り商店街エリア ホテル3,ビジネスホテル,0101000020E6100000CDB2FB3AB78E604071BE9CB4D8314140,本通り商店街,73,45,0.6279523790593247,92,79,12,2.455460264571647,14514.974034005882,1.1225228088391328,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.082208""}",
0091c0f1-6d94-4f24-9e03-47b4e827cfef,2025-06-01 04:58:54.81593+00,本通り商店街_0,本通り商店街エリア 民泊1,民泊,0101000020E61000009B10EB8F948E60406652518242324140,本通り商店街,188,126,0.6717343526756248,272,243,28,2.0546249732420803,8158.559241905933,0.9864530625455783,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.822365""}",
00999b93-70d3-4ddc-8d89-b57507c96e39,2025-06-04 04:58:54.793662+00,原爆ドーム_3,原爆ドームエリア 民泊4,ビジネスホテル,0101000020E61000001CAAA0369E8E6040844F1AFD1E334140,原爆ドーム,176,95,0.5421477413780661,158,139,18,1.639454369492183,15397.546395252688,1.0086408226035566,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.794502""}",
009e94d0-cf67-4528-be51-a134ec6c9ff0,2025-06-03 04:57:19.360897+00,原爆ドーム_1,原爆ドームエリア ビジネスホテル2,旅館,0101000020E610000065E0826F9F8E6040C8F7638F09334140,原爆ドーム,50,35,0.7095667314086533,68,42,25,1.9750269811313184,20704.758798360548,0.9816730172860146,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:57:19.361263""}",
00a11744-e192-46be-ba98-07c1a7c2834b,2025-06-02 11:57:04.941437+00,原爆ドーム_4,原爆ドームエリア 旅館5,ゲストハウス,0101000020E610000040685B3C7F8E604025C5667770324140,原爆ドーム,48,29,0.612835773182573,46,36,9,2.5117273744842468,9765.408081674663,1.099483649486821,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:04.943261""}",
00cc04a0-7e5e-4bb9-9c3b-8787b2f3c56c,2025-06-08 02:36:13.179681+00,原爆ドーム_3,原爆ドームエリア ビジネスホテル4,ホテル,0101000020E61000006C0013E0608E6040AFA32B7B1F324140,原爆ドーム,180,112,0.6241775113167695,215,134,80,3.0146497585316476,13988.265406965926,1.1185732277260279,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:36:13.186586""}",
00d6f545-1bbf-4a2a-aeab-aa147ca18385,2025-06-04 02:20:04.435065+00,マツダスタジアム_0,マツダスタジアムエリア ゲストハウス1,ビジネスホテル,0101000020E6100000AFFA44979C8F6040C3A2F94BCA314140,マツダスタジアム,128,65,0.5124765823156754,111,100,10,1.9613895678118547,19043.274587146472,1.1815897493958925,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:04.439517""}",
00f0b46d-e8fd-46f9-897c-f6f37b4fe89a,2025-06-04 07:03:13.758525+00,本通り商店街_1,本通り商店街エリア ホテル2,ホテル,0101000020E61000000E67E874D98E604071F986354A324140,本通り商店街,197,93,0.47462513594337996,229,191,37,3.2393216653468997,16118.069617716643,0.9707122811526762,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:03:13.768874""}",
00f22812-b611-43e2-8d02-8471cb657cd8,2025-06-10 06:47:53.734113+00,本通り商店街_3,本通り商店街エリア ビジネスホテル4,ゲストハウス,0101000020E610000072441794D28E6040901BCA8983324140,本通り商店街,107,50,0.47218788235441433,122,110,11,1.9102958792093672,16914.13462506639,1.082411302962339,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.773670""}",
010f313e-e4d8-45df-aa3b-dcca5aa1ad18,2025-06-03 02:19:52.716395+00,原爆ドーム_2,原爆ドームエリア ビジネスホテル3,旅館,0101000020E6100000DD6F3EE3808E60406F0F6D2DC7324140,原爆ドーム,101,74,0.739848477385926,173,143,29,3.2451825160122834,11789.094620884387,1.167194279818968,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:19:52.717559""}",
015d31c3-57ee-4112-9500-bf9651efab85,2025-06-07 05:44:23.234891+00,本通り商店街_3,本通り商店街エリア ゲストハウス4,ビジネスホテル,0101000020E6100000AE9EF6DE9D8E60401D5D79822B324140,本通り商店街,29,24,0.8519296751806099,54,49,4,3.2268705771715873,13084.460573362732,0.9071359466769211,dummy_accommodation,"{""generated_at"": ""2025-06-07T05:44:23.252295""}",
0178f327-a87a-4c23-9c8e-302632c0cf4a,2025-06-06 06:28:15.91887+00,本通り商店街_2,本通り商店街エリア 民泊3,民泊,0101000020E6100000C82617558E8E604047CEDD250C324140,本通り商店街,120,79,0.6589944533552666,142,120,21,2.442475398046299,8951.388822803045,1.1826114397386038,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:28:15.928882""}",
017df6b3-b01b-4cb3-8181-e89a4d2e6bec,2025-06-05 06:41:13.780208+00,宮島_1,宮島エリア 民泊2,ビジネスホテル,0101000020E6100000865B6217458A6040CD58164E56254140,宮島,45,31,0.7024315265856418,68,52,15,2.426764641349121,24886.242263666907,1.0172277568607224,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.784082""}",
019a54b0-6424-49c1-bfd8-69248302dbb5,2025-06-01 11:57:22.043852+00,マツダスタジアム_1,マツダスタジアムエリア ビジネスホテル2,旅館,0101000020E6100000ADAE5F1E9D8F6040F3D98AD64A324140,マツダスタジアム,124,78,0.6311053399021034,173,144,28,2.421286986314875,11338.023352093478,0.9142644325705954,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:22.051622""}",
01a1cf00-e78e-483e-9ba2-18b6d9a3625d,2025-06-04 06:41:13.793744+00,広島駅_0,広島駅エリア 旅館1,民泊,0101000020E6100000F8BAD17E2C8F6040741479096D324140,広島駅,55,37,0.689386004270566,60,55,4,2.4070920332875807,19133.433098774025,1.004375446557707,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.799502""}",
01ab39b5-03d0-466a-b98c-2d3b8ac0d1b5,2025-06-06 00:49:39.034298+00,宮島_1,宮島エリア ホテル2,ゲストハウス,0101000020E61000000BE628394E8A60409B28D5C4FC254140,宮島,66,35,0.5419044626945189,75,51,23,2.683628629630334,19825.012879841823,0.9859180456231235,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.042556""}",
01c37a9f-3175-4392-86f6-0d99de42cf1f,2025-06-02 11:57:22.032623+00,本通り商店街_4,本通り商店街エリア ホテル5,ホテル,0101000020E61000001B7CC5C6998E60404C5A6AE701334140,本通り商店街,200,96,0.48215777519237224,229,193,35,1.9407476780519994,12987.139376746432,1.1675657025362483,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:22.043346""}",
01c7840f-cf8f-4230-b66e-893b0c168786,2025-06-03 06:41:13.807953+00,本通り商店街_0,本通り商店街エリア 民泊1,ゲストハウス,0101000020E61000008DEA2B7AC08E60409F13C7FF7A324140,本通り商店街,66,31,0.4804245987919058,68,57,10,3.498871752167152,14211.392130199125,0.9614489654853734,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.818231""}",
01cee7b2-955e-47a4-8d86-c9b0e1e3d8d5,2025-06-02 06:40:30.913943+00,マツダスタジアム_0,マツダスタジアムエリア 旅館1,ゲストハウス,0101000020E61000009628CC8A9B8F60406A5D7A8B5B324140,マツダスタジアム,157,93,0.5944442078998331,166,136,29,2.461261996593192,14590.622352608054,1.049474198641444,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:30.918849""}",
01e6d21d-6502-48de-a057-0259585f881b,2025-06-07 02:20:13.523848+00,マツダスタジアム_0,マツダスタジアムエリア 民泊1,民泊,0101000020E61000008E2D629D6D8F60400CB0F6DF8A314140,マツダスタジアム,180,139,0.7756600083746926,222,179,42,1.8539561952409942,19286.590026445643,0.9487688611639744,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:13.528221""}",
01e931d9-d40b-4e61-99bf-0eff0b0870f8,2025-06-07 06:40:39.8644+00,マツダスタジアム_4,マツダスタジアムエリア ゲストハウス5,旅館,0101000020E61000008A17FE6BA28F60402F7746E3FF314140,マツダスタジアム,56,52,0.9318492630665876,97,86,10,1.7849873932022122,10915.081160101385,1.0939268443478596,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:39.875045""}",
01eaaacc-3f34-48eb-bd34-8b72654d491c,2025-06-01 06:40:39.941136+00,原爆ドーム_2,原爆ドームエリア ビジネスホテル3,ホテル,0101000020E6100000F4B2716E6D8E60409E9C81C43D334140,原爆ドーム,69,59,0.8564741430569552,123,82,40,2.662173272634357,20219.098413916603,1.084120146258475,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:39.942366""}",
020cc95c-f16c-4d07-8ed4-501e9a87dcb5,2025-06-07 07:46:57.244872+00,マツダスタジアム_0,マツダスタジアムエリア 民泊1,旅館,0101000020E610000090BA7E09A68F6040B6E44CB3DA314140,マツダスタジアム,96,58,0.605835752898374,131,117,13,2.1583370805209334,21954.660787377346,0.9998884514749341,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:57.251408""}",
022c9dcc-f421-43f5-8751-871d8cb4b3ea,2025-06-03 02:14:45.213035+00,原爆ドーム_1,原爆ドームエリア 旅館2,ホテル,0101000020E6100000B8B481B87A8E6040B9F2B98C1B324140,原爆ドーム,151,114,0.757947329990047,268,235,32,2.166932747776323,20899.803220565766,1.0378232055131744,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:14:45.213503""}",
022d5761-a582-4b88-8ef1-421ab34e27b3,2025-06-08 02:20:32.949686+00,広島駅_3,広島駅エリア ビジネスホテル4,旅館,0101000020E61000002497E4BA418F6040D13F5D7980334140,広島駅,131,85,0.6564661864236777,174,162,11,1.6617008346038342,23105.176737252692,1.0806481104576389,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.955785""}",
02329053-e642-4860-ab08-80a07f18aedd,2025-06-03 00:49:39.110017+00,マツダスタジアム_0,マツダスタジアムエリア 民泊1,ビジネスホテル,0101000020E610000036D3DE7B748F6040460A35127B324140,マツダスタジアム,150,97,0.6481270374420971,158,144,13,3.354878169643673,17972.190420504296,1.122139461386951,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.127033""}",
02417248-febf-4405-a2b6-fd7fb260250a,2025-06-06 07:46:12.109192+00,本通り商店街_0,本通り商店街エリア 民泊1,ビジネスホテル,0101000020E610000044EBB82BC98E60409AF050F1FF324140,本通り商店街,87,69,0.7939384747505676,120,110,9,3.432939143015604,23120.15759320426,1.0116642619761165,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:12.117176""}",
0275a91b-1bdb-47d5-85f7-bcec20012878,2025-06-02 02:20:40.889607+00,原爆ドーム_1,原爆ドームエリア ゲストハウス2,民泊,0101000020E6100000960C67C77F8E6040A8D5A6B3EF324140,原爆ドーム,108,58,0.5458735760904148,120,76,43,1.8613961870601585,17335.810536247605,0.9983465629105669,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:40.890040""}",
027f3023-123b-4177-b7cc-b880652ca2d5,2025-06-03 11:56:40.380467+00,広島駅_1,広島駅エリア 民泊2,ホテル,0101000020E61000009FDC5142498F6040846413E764334140,広島駅,111,59,0.5350507053383672,140,125,14,1.7375873535939126,20477.92498937711,0.9372081743915119,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:56:40.384375""}",
02899085-0ee2-42b5-8a07-5d3cd8725108,2025-06-07 02:20:32.959253+00,宮島_0,宮島エリア ビジネスホテル1,ビジネスホテル,0101000020E61000005036AD07218A6040C7F605EA0F264140,宮島,194,159,0.8238710947974643,366,232,133,2.2018323170934924,12619.235569348823,1.0957475955901588,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.960462""}",
02b79b5b-7d97-420c-a245-e87c46744842,2025-06-05 02:20:13.540229+00,マツダスタジアム_2,マツダスタジアムエリア 民泊3,ゲストハウス,0101000020E61000009AD76F678E8F60407F438567A9324140,マツダスタジアム,144,65,0.4520601432441238,100,86,13,3.016283442911824,24060.595007955933,1.1566832379438439,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:13.545783""}",
02f25ae9-0b91-4d8a-8af4-be0d4c6e5861,2025-06-01 11:55:28.779576+00,宮島_0,宮島エリア ビジネスホテル1,ホテル,0101000020E6100000947C5108518A60409258B7C672254140,宮島,106,94,0.8912760457010953,145,117,27,2.8414456951208606,15794.881220149506,1.1678162090183433,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:55:28.782484""}",
03127dd9-43f9-4b07-ac5c-2599c403f04c,2025-06-08 02:19:52.655011+00,マツダスタジアム_4,マツダスタジアムエリア 旅館5,民泊,0101000020E6100000D0AEAE41618F604050CAADA09F324140,マツダスタジアム,189,118,0.6280778069084489,229,216,12,2.7931357007847533,23002.59801111329,1.0314047371178139,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:19:52.667083""}",
03197886-cdd1-432e-8e8b-8a5a2512f4d4,2025-06-04 02:20:40.875341+00,宮島_0,宮島エリア ゲストハウス1,ホテル,0101000020E610000002B957454D8A60400DA60739C4254140,宮島,170,122,0.7190457987060795,289,259,29,2.527706073915491,18799.117938091633,0.9764502819628348,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:40.876993""}",
0357b9ab-5878-47b9-8265-770e3615f146,2025-06-05 00:49:39.06297+00,原爆ドーム_1,原爆ドームエリア ビジネスホテル2,民泊,0101000020E61000004756345E608E604062541C46F3324140,原爆ドーム,38,20,0.5296734783436997,36,29,6,3.482917797291451,14380.043709100384,0.9430211001786806,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.063894""}",
0368183a-37bc-460b-a81e-c949f65558e6,2025-06-02 11:56:40.389243+00,広島駅_0,広島駅エリア 旅館1,ゲストハウス,0101000020E6100000E5DE13CD218F6040B3E0DAA184324140,広島駅,83,61,0.7448098493976807,93,85,7,3.4759154724749166,23426.155265020527,1.0353853404412192,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:56:40.393589""}",
037934a3-4e48-493b-b045-7a7bde3984bb,2025-06-01 06:40:30.92291+00,広島駅_1,広島駅エリア 旅館2,旅館,0101000020E6100000EB44F05C408F6040F5639AE37B324140,広島駅,154,141,0.9168981989514021,220,180,39,1.904007962402007,24374.707565315635,1.0180622231088934,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:30.926345""}",
038e92d7-0b38-4535-bf77-d8ca7e9f66bb,2025-06-08 02:20:13.513904+00,宮島_2,宮島エリア ビジネスホテル3,ビジネスホテル,0101000020E6100000AF38BC451D8A60402CD4C86B7D264140,宮島,194,155,0.8023396626237985,246,204,41,2.7517756697304714,9841.299200444024,1.083740007523137,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:13.518455""}",
03a45420-9e83-4956-a54d-ca7df612b129,2025-06-03 11:57:04.931926+00,広島駅_3,広島駅エリア ビジネスホテル4,民泊,0101000020E6100000D1976C921F8F604010299F5204334140,広島駅,47,28,0.6158924182856342,64,60,3,1.9579723620966887,20541.89298981298,1.0304397282845588,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:04.936386""}",
03aaf3ab-8ec4-4330-a8cb-0d9957fbd5cf,2025-06-07 02:20:40.853534+00,本通り商店街_1,本通り商店街エリア 旅館2,ゲストハウス,0101000020E6100000761EC137B78E60405D0C389C1F324140,本通り商店街,41,26,0.6508779906473678,61,52,8,3.3335147972371724,8316.820678770277,1.0635610479799458,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:40.860160""}",
03b44e21-2abd-4846-9427-efdebb5412e5,2025-06-02 07:46:12.146306+00,マツダスタジアム_3,マツダスタジアムエリア 旅館4,旅館,0101000020E61000009B65A4BDA18F6040A7F5EB2F98314140,マツダスタジアム,199,155,0.7814589113061738,251,218,32,2.6996288688009864,22518.778606027554,0.9623571399551579,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:12.154530""}",
03e0325d-a7be-4fae-ba9a-d210b4bf5e07,2025-06-08 00:49:38.990312+00,マツダスタジアム_0,マツダスタジアムエリア 民泊1,ビジネスホテル,0101000020E610000036D3DE7B748F6040460A35127B324140,マツダスタジアム,150,105,0.7024746571598108,201,174,26,2.9071240041870223,18669.067664840353,1.1784946018096423,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.001397""}",
03e4b7a7-404a-42a6-8c38-7755b3014bcd,2025-06-06 05:44:23.253615+00,本通り商店街_0,本通り商店街エリア ゲストハウス1,旅館,0101000020E6100000D2AEC0359E8E604045AA6264FC324140,本通り商店街,48,35,0.7306798146679568,61,55,5,3.29392969655241,11263.75881476724,1.0584157318282128,dummy_accommodation,"{""generated_at"": ""2025-06-07T05:44:23.260777""}",
0400baa1-472e-4f4a-a6cf-0e8fda6339c4,2025-06-05 11:57:12.981104+00,マツダスタジアム_2,マツダスタジアムエリア ゲストハウス3,民泊,0101000020E61000004D404FB8748F6040FC28D68489314140,マツダスタジアム,145,106,0.7342745231150125,263,239,23,1.8392113781053296,9078.428106114396,0.9863210131813858,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:12.988878""}",
041027f3-0cf4-49d2-980c-c493f8a28601,2025-06-08 02:20:32.949686+00,マツダスタジアム_2,マツダスタジアムエリア 民泊3,ビジネスホテル,0101000020E6100000F2D80F58648F6040DBF9F9CFBD324140,マツダスタジアム,189,178,0.9451773806305723,336,310,25,2.1653669696550746,24502.03203002433,1.1465325056654425,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.956999""}",
041897f0-878b-4ad2-94a0-8e581b1928a7,2025-06-04 11:57:22.011579+00,広島駅_1,広島駅エリア ビジネスホテル2,ホテル,0101000020E6100000EAA1F927298F60403F6C3E3AAF324140,広島駅,72,44,0.6243939805357885,74,69,4,2.9271368866334333,16738.562478227785,1.137510930081289,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:22.017472""}",
042c951c-5d64-466f-85a1-eea19743b3fd,2025-06-08 02:36:13.179681+00,宮島_4,宮島エリア ゲストハウス5,ビジネスホテル,0101000020E6100000A74DC651558A604015AD77C858254140,宮島,151,139,0.9249111055123493,248,149,98,3.1487682436177726,15937.757992242761,1.036253785923391,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:36:13.193171""}",
0439d98c-9e1d-4ef5-8d6b-46887c893480,2025-06-02 07:46:57.28237+00,広島駅_1,広島駅エリア 旅館2,ビジネスホテル,0101000020E6100000F9E4BD48578F6040575F957C67334140,広島駅,37,23,0.6476676805342079,35,32,2,1.7434491959971108,22958.75828495075,1.1216677370138253,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:57.285796""}",
045d4a76-6244-4152-bdaa-162bc1a03c11,2025-06-04 06:40:30.896242+00,宮島_1,宮島エリア ホテル2,旅館,0101000020E610000046F551085A8A6040B787BB9E5F254140,宮島,183,142,0.7785850259781579,266,191,74,3.355333461437484,8549.084381446708,0.9721221389750977,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:30.898639""}",
047b5b3e-7f78-4fff-a259-ef51627a77d1,2025-06-04 06:41:13.793744+00,本通り商店街_0,本通り商店街エリア 民泊1,ゲストハウス,0101000020E61000008DEA2B7AC08E60409F13C7FF7A324140,本通り商店街,66,48,0.7317160651883966,85,76,8,2.4228407652147412,22612.512976618906,1.1765017535692655,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.805086""}",
047bd02d-8c16-4d24-b512-87c20c2df54b,2025-06-01 04:57:19.37391+00,原爆ドーム_2,原爆ドームエリア ビジネスホテル3,ゲストハウス,0101000020E6100000D4FCB28FA78E6040CC6E0060D1324140,原爆ドーム,21,13,0.6525825812411579,20,12,7,1.9085890788837498,10623.103152728869,0.977747931022722,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:57:19.374555""}",
048b3130-7153-4a14-a01e-a700bd538490,2025-06-04 02:20:32.979617+00,宮島_0,宮島エリア ビジネスホテル1,ビジネスホテル,0101000020E61000005036AD07218A6040C7F605EA0F264140,宮島,194,95,0.49142009269512843,224,169,54,2.6956021295644756,21627.55902953392,0.9534952816837002,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.980703""}",
