"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2024/12/31","本山小学校",2792.00,1345.00,1447.00,38.00,32.00,37.00,36.00,71.00,50.00,102.00,83.00,98.00,59.00,64.00,46.00,50.00,29.00,54.00,62.00,67.00,71.00,84.00,112.00,99.00,105.00,75.00,83.00,83.00,72.00,88.00,109.00,118.00,145.00,103.00,133.00,69.00,105.00,45.00,115.00,1412.00
352161,2,"山口県","山陽小野田市","2024/12/31","赤崎小学校",4944.00,2478.00,2466.00,54.00,62.00,71.00,82.00,121.00,91.00,205.00,159.00,389.00,235.00,122.00,92.00,98.00,79.00,117.00,90.00,121.00,130.00,151.00,149.00,168.00,170.00,113.00,161.00,129.00,135.00,142.00,139.00,151.00,157.00,147.00,168.00,101.00,152.00,78.00,215.00,2691.00
352161,3,"山口県","山陽小野田市","2024/12/31","須恵小学校",7880.00,3708.00,4172.00,111.00,114.00,141.00,155.00,183.00,199.00,231.00,187.00,193.00,175.00,144.00,140.00,178.00,161.00,202.00,185.00,216.00,222.00,263.00,249.00,279.00,264.00,215.00,251.00,221.00,256.00,251.00,287.00,293.00,319.00,278.00,354.00,185.00,293.00,124.00,361.00,4049.00
352161,4,"山口県","山陽小野田市","2024/12/31","小野田小学校",5807.00,2735.00,3072.00,86.00,81.00,125.00,98.00,143.00,125.00,123.00,131.00,148.00,127.00,109.00,123.00,118.00,109.00,120.00,146.00,167.00,169.00,201.00,188.00,246.00,223.00,186.00,195.00,148.00,195.00,191.00,211.00,201.00,210.00,199.00,248.00,122.00,199.00,102.00,294.00,2949.00
352161,5,"山口県","山陽小野田市","2024/12/31","高泊小学校",4060.00,1880.00,2180.00,49.00,49.00,65.00,65.00,96.00,87.00,95.00,103.00,87.00,108.00,74.00,71.00,70.00,86.00,110.00,96.00,117.00,122.00,112.00,134.00,152.00,171.00,128.00,122.00,119.00,106.00,105.00,133.00,155.00,197.00,183.00,175.00,90.00,145.00,73.00,210.00,1980.00
352161,6,"山口県","山陽小野田市","2024/12/31","高千帆小学校",10813.00,5192.00,5621.00,171.00,175.00,255.00,263.00,288.00,243.00,266.00,240.00,249.00,216.00,240.00,207.00,239.00,227.00,315.00,305.00,348.00,369.00,391.00,371.00,401.00,392.00,297.00,329.00,287.00,311.00,316.00,330.00,354.00,415.00,344.00,437.00,247.00,337.00,184.00,454.00,5108.00
352161,7,"山口県","山陽小野田市","2024/12/31","有帆小学校",3549.00,1721.00,1828.00,40.00,35.00,61.00,38.00,60.00,48.00,75.00,61.00,73.00,69.00,55.00,44.00,70.00,58.00,76.00,63.00,84.00,83.00,114.00,107.00,127.00,119.00,117.00,111.00,104.00,123.00,143.00,148.00,166.00,206.00,171.00,205.00,100.00,135.00,85.00,175.00,1734.00
352161,8,"山口県","山陽小野田市","2024/12/31","厚狭小学校",10100.00,4803.00,5297.00,168.00,182.00,214.00,228.00,270.00,235.00,247.00,260.00,223.00,215.00,196.00,177.00,218.00,214.00,272.00,270.00,332.00,305.00,357.00,339.00,352.00,343.00,284.00,318.00,257.00,310.00,279.00,326.00,363.00,418.00,339.00,404.00,238.00,287.00,194.00,466.00,4641.00
352161,9,"山口県","山陽小野田市","2024/12/31","厚陽小学校",1734.00,793.00,941.00,14.00,17.00,20.00,26.00,23.00,22.00,26.00,34.00,37.00,31.00,18.00,17.00,27.00,18.00,31.00,38.00,36.00,33.00,43.00,41.00,53.00,48.00,60.00,60.00,53.00,57.00,71.00,88.00,93.00,102.00,80.00,89.00,62.00,85.00,46.00,135.00,899.00
352161,10,"山口県","山陽小野田市","2024/12/31","出合小学校",2487.00,1208.00,1279.00,21.00,20.00,38.00,41.00,58.00,61.00,57.00,54.00,75.00,67.00,68.00,44.00,57.00,43.00,53.00,44.00,75.00,58.00,63.00,66.00,83.00,85.00,74.00,88.00,80.00,90.00,88.00,104.00,102.00,117.00,112.00,104.00,56.00,90.00,48.00,103.00,1242.00
352161,11,"山口県","山陽小野田市","2024/12/31","埴生小学校",4705.00,2289.00,2416.00,46.00,51.00,65.00,65.00,83.00,69.00,98.00,88.00,99.00,87.00,91.00,74.00,126.00,85.00,89.00,79.00,125.00,107.00,162.00,141.00,201.00,167.00,150.00,132.00,141.00,136.00,162.00,168.00,213.00,257.00,192.00,230.00,148.00,181.00,98.00,299.00,2463.00
