都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
353418,,山口県,上関町,2025-01-31,上関,692,341,351,7,2,9,2,12,14,12,7,12,9,9,5,13,7,14,14,10,8,23,14,23,23,20,19,30,23,29,26,43,44,29,40,24,40,22,54,385,
353418,,山口県,上関町,2025-01-31,蒲井,53,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,2,4,2,7,5,25,48,
353418,,山口県,上関町,2025-01-31,四代,73,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,6,7,5,3,12,5,5,2,3,5,5,9,43,
353418,,山口県,上関町,2025-01-31,白井田,147,64,83,0,0,0,0,0,0,1,2,1,1,0,1,2,0,0,1,1,1,3,2,4,2,5,1,4,3,5,4,9,3,10,10,9,14,10,38,108,
353418,,山口県,上関町,2025-01-31,戸津,188,87,101,1,3,3,3,0,3,0,2,0,1,0,0,1,0,2,6,6,1,3,0,5,1,2,5,7,8,12,7,7,12,11,15,13,11,14,23,106,
353418,,山口県,上関町,2025-01-31,室津,743,358,385,6,3,13,9,9,14,10,8,6,3,14,4,15,11,18,11,13,16,20,13,29,15,22,19,32,33,35,37,30,42,41,46,26,34,19,67,422,
353418,,山口県,上関町,2025-01-31,祝島,264,129,135,2,2,2,4,1,0,0,0,0,0,3,2,3,3,2,3,3,1,3,2,6,1,8,3,5,5,13,5,18,15,22,22,14,25,24,42,192,
353418,,山口県,上関町,2025-01-31,八島,17,7,10,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,6,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
