"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2024/02/29","本山小学校",2805.00,1332.00,1473.00,37.00,35.00,45.00,43.00,68.00,50.00,99.00,77.00,76.00,65.00,67.00,44.00,44.00,30.00,57.00,70.00,68.00,72.00,89.00,113.00,99.00,105.00,71.00,76.00,88.00,78.00,90.00,111.00,116.00,155.00,109.00,133.00,63.00,99.00,46.00,117.00,1382.00
352161,2,"山口県","山陽小野田市","2024/02/29","赤崎小学校",4968.00,2506.00,2462.00,61.00,61.00,81.00,83.00,121.00,96.00,207.00,158.00,380.00,219.00,129.00,88.00,97.00,79.00,118.00,88.00,122.00,135.00,172.00,158.00,146.00,172.00,132.00,142.00,120.00,142.00,152.00,141.00,156.00,181.00,137.00,153.00,98.00,142.00,77.00,224.00,2648.00
352161,3,"山口県","山陽小野田市","2024/02/29","須恵小学校",7915.00,3702.00,4213.00,102.00,111.00,159.00,173.00,169.00,187.00,200.00,185.00,182.00,179.00,156.00,132.00,178.00,167.00,209.00,201.00,220.00,217.00,271.00,266.00,271.00,258.00,211.00,243.00,232.00,263.00,254.00,295.00,326.00,344.00,254.00,339.00,177.00,289.00,131.00,364.00,4006.00
352161,4,"山口県","山陽小野田市","2024/02/29","小野田小学校",5905.00,2789.00,3116.00,91.00,79.00,131.00,110.00,139.00,133.00,141.00,130.00,145.00,123.00,120.00,119.00,120.00,114.00,142.00,151.00,171.00,179.00,218.00,196.00,222.00,224.00,179.00,201.00,166.00,186.00,192.00,217.00,214.00,236.00,181.00,227.00,118.00,185.00,99.00,306.00,2992.00
352161,5,"山口県","山陽小野田市","2024/02/29","高泊小学校",4116.00,1917.00,2199.00,44.00,48.00,71.00,73.00,99.00,91.00,99.00,109.00,96.00,109.00,80.00,72.00,75.00,84.00,112.00,103.00,107.00,122.00,135.00,136.00,152.00,179.00,120.00,113.00,107.00,96.00,114.00,140.00,170.00,210.00,174.00,168.00,84.00,137.00,78.00,209.00,1976.00
352161,6,"山口県","山陽小野田市","2024/02/29","高千帆小学校",10911.00,5231.00,5680.00,177.00,177.00,272.00,270.00,273.00,249.00,270.00,234.00,261.00,216.00,219.00,212.00,271.00,240.00,324.00,320.00,364.00,364.00,381.00,374.00,385.00,390.00,297.00,323.00,287.00,324.00,324.00,328.00,380.00,452.00,321.00,419.00,238.00,324.00,187.00,464.00,5142.00
352161,7,"山口県","山陽小野田市","2024/02/29","有帆小学校",3566.00,1729.00,1837.00,43.00,33.00,58.00,41.00,60.00,49.00,82.00,65.00,70.00,66.00,60.00,52.00,76.00,51.00,68.00,72.00,88.00,84.00,120.00,99.00,125.00,118.00,111.00,112.00,106.00,134.00,145.00,145.00,179.00,228.00,156.00,181.00,109.00,136.00,73.00,171.00,1720.00
352161,8,"山口県","山陽小野田市","2024/02/29","厚狭小学校",10176.00,4844.00,5332.00,168.00,194.00,229.00,234.00,266.00,241.00,249.00,250.00,227.00,213.00,206.00,179.00,233.00,210.00,284.00,277.00,339.00,328.00,361.00,339.00,326.00,336.00,272.00,310.00,262.00,321.00,294.00,317.00,384.00,457.00,335.00,371.00,217.00,283.00,192.00,472.00,4646.00
352161,9,"山口県","山陽小野田市","2024/02/29","厚陽小学校",1773.00,801.00,972.00,15.00,21.00,21.00,25.00,20.00,27.00,29.00,37.00,37.00,26.00,21.00,21.00,31.00,24.00,32.00,33.00,40.00,34.00,41.00,45.00,56.00,53.00,61.00,57.00,50.00,63.00,77.00,85.00,97.00,112.00,71.00,88.00,61.00,80.00,41.00,141.00,914.00
352161,10,"山口県","山陽小野田市","2024/02/29","出合小学校",2513.00,1218.00,1295.00,25.00,23.00,42.00,48.00,60.00,55.00,58.00,60.00,72.00,54.00,68.00,49.00,50.00,44.00,62.00,49.00,64.00,55.00,68.00,77.00,90.00,82.00,77.00,92.00,77.00,92.00,86.00,101.00,113.00,127.00,105.00,94.00,50.00,87.00,51.00,106.00,1225.00
352161,11,"山口県","山陽小野田市","2024/02/29","埴生小学校",4787.00,2327.00,2460.00,52.00,54.00,72.00,68.00,90.00,68.00,94.00,87.00,94.00,88.00,98.00,78.00,113.00,77.00,90.00,92.00,121.00,106.00,185.00,155.00,190.00,160.00,145.00,130.00,144.00,141.00,185.00,192.00,225.00,252.00,183.00,223.00,143.00,198.00,103.00,291.00,2466.00
