"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2024/07/31","本山小学校",2818.00,1354.00,1464.00,38.00,31.00,43.00,39.00,70.00,53.00,109.00,81.00,85.00,57.00,70.00,49.00,47.00,28.00,54.00,66.00,69.00,74.00,83.00,117.00,102.00,99.00,72.00,82.00,85.00,75.00,91.00,114.00,116.00,146.00,107.00,133.00,66.00,105.00,47.00,115.00,1416.00
352161,2,"山口県","山陽小野田市","2024/07/31","赤崎小学校",4954.00,2485.00,2469.00,53.00,60.00,79.00,82.00,117.00,95.00,234.00,183.00,369.00,217.00,116.00,85.00,107.00,85.00,114.00,89.00,120.00,129.00,156.00,154.00,161.00,170.00,119.00,149.00,127.00,138.00,151.00,139.00,142.00,173.00,145.00,156.00,100.00,147.00,75.00,218.00,2694.00
352161,3,"山口県","山陽小野田市","2024/07/31","須恵小学校",7934.00,3732.00,4202.00,105.00,111.00,153.00,158.00,174.00,201.00,242.00,189.00,187.00,184.00,142.00,128.00,183.00,165.00,206.00,196.00,225.00,225.00,272.00,257.00,267.00,255.00,214.00,245.00,230.00,259.00,246.00,300.00,311.00,328.00,265.00,345.00,183.00,295.00,127.00,361.00,4070.00
352161,4,"山口県","山陽小野田市","2024/07/31","小野田小学校",5857.00,2756.00,3101.00,91.00,84.00,126.00,103.00,142.00,125.00,131.00,136.00,135.00,118.00,115.00,119.00,120.00,114.00,125.00,151.00,175.00,176.00,206.00,189.00,230.00,229.00,194.00,196.00,153.00,187.00,191.00,213.00,210.00,228.00,188.00,235.00,120.00,197.00,104.00,301.00,2963.00
352161,5,"山口県","山陽小野田市","2024/07/31","高泊小学校",4062.00,1891.00,2171.00,46.00,42.00,68.00,71.00,99.00,88.00,94.00,105.00,91.00,97.00,76.00,72.00,74.00,83.00,111.00,102.00,110.00,122.00,129.00,130.00,147.00,181.00,117.00,118.00,116.00,100.00,112.00,138.00,162.00,203.00,180.00,167.00,87.00,141.00,72.00,211.00,1968.00
352161,6,"山口県","山陽小野田市","2024/07/31","高千帆小学校",10850.00,5206.00,5644.00,179.00,178.00,267.00,268.00,278.00,240.00,272.00,234.00,248.00,213.00,233.00,216.00,247.00,232.00,308.00,306.00,362.00,369.00,399.00,367.00,382.00,393.00,293.00,321.00,288.00,325.00,328.00,338.00,363.00,425.00,333.00,433.00,245.00,336.00,181.00,450.00,5127.00
352161,7,"山口県","山陽小野田市","2024/07/31","有帆小学校",3535.00,1712.00,1823.00,39.00,33.00,59.00,40.00,59.00,45.00,77.00,64.00,71.00,62.00,52.00,49.00,73.00,56.00,70.00,65.00,85.00,83.00,122.00,102.00,120.00,120.00,117.00,113.00,105.00,125.00,147.00,148.00,164.00,224.00,163.00,189.00,108.00,130.00,81.00,175.00,1717.00
352161,8,"山口県","山陽小野田市","2024/07/31","厚狭小学校",10116.00,4811.00,5305.00,165.00,192.00,223.00,220.00,268.00,242.00,246.00,257.00,211.00,211.00,206.00,175.00,221.00,216.00,282.00,272.00,340.00,313.00,353.00,343.00,339.00,337.00,282.00,313.00,262.00,321.00,280.00,328.00,374.00,432.00,334.00,393.00,235.00,276.00,190.00,464.00,4642.00
352161,9,"山口県","山陽小野田市","2024/07/31","厚陽小学校",1757.00,795.00,962.00,15.00,21.00,19.00,24.00,22.00,23.00,26.00,34.00,38.00,31.00,19.00,22.00,31.00,23.00,29.00,34.00,39.00,35.00,41.00,42.00,55.00,52.00,61.00,59.00,51.00,59.00,71.00,87.00,97.00,105.00,75.00,89.00,64.00,81.00,42.00,141.00,911.00
352161,10,"山口県","山陽小野田市","2024/07/31","出合小学校",2486.00,1204.00,1282.00,20.00,23.00,44.00,44.00,54.00,58.00,64.00,61.00,66.00,49.00,66.00,50.00,51.00,39.00,55.00,45.00,73.00,58.00,63.00,73.00,87.00,81.00,74.00,93.00,80.00,89.00,87.00,106.00,106.00,118.00,110.00,99.00,52.00,90.00,52.00,106.00,1230.00
352161,11,"山口県","山陽小野田市","2024/07/31","埴生小学校",4745.00,2302.00,2443.00,48.00,54.00,68.00,70.00,87.00,70.00,94.00,90.00,93.00,80.00,95.00,76.00,120.00,77.00,93.00,88.00,123.00,109.00,172.00,149.00,193.00,163.00,147.00,131.00,145.00,136.00,174.00,183.00,212.00,255.00,188.00,224.00,147.00,193.00,103.00,295.00,2475.00
