"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2024/11/30","本山小学校",2800.00,1349.00,1451.00,38.00,33.00,38.00,36.00,73.00,51.00,103.00,83.00,94.00,59.00,67.00,47.00,50.00,28.00,54.00,62.00,65.00,74.00,86.00,111.00,100.00,105.00,72.00,83.00,82.00,71.00,91.00,114.00,119.00,142.00,104.00,133.00,68.00,105.00,45.00,114.00,1414.00
352161,2,"山口県","山陽小野田市","2024/11/30","赤崎小学校",4946.00,2476.00,2470.00,55.00,61.00,74.00,81.00,118.00,92.00,208.00,167.00,388.00,230.00,120.00,92.00,99.00,79.00,118.00,90.00,120.00,127.00,147.00,151.00,169.00,171.00,112.00,159.00,130.00,136.00,144.00,141.00,149.00,157.00,148.00,166.00,100.00,155.00,77.00,215.00,2692.00
352161,3,"山口県","山陽小野田市","2024/11/30","須恵小学校",7890.00,3715.00,4175.00,110.00,113.00,139.00,156.00,185.00,196.00,232.00,187.00,194.00,177.00,140.00,138.00,176.00,165.00,205.00,187.00,215.00,219.00,267.00,253.00,278.00,261.00,216.00,251.00,219.00,254.00,256.00,294.00,298.00,316.00,271.00,352.00,186.00,295.00,128.00,361.00,4054.00
352161,4,"山口県","山陽小野田市","2024/11/30","小野田小学校",5814.00,2734.00,3080.00,88.00,82.00,122.00,100.00,146.00,127.00,121.00,132.00,146.00,124.00,112.00,122.00,119.00,108.00,121.00,153.00,170.00,166.00,201.00,190.00,244.00,223.00,183.00,198.00,147.00,190.00,195.00,214.00,199.00,208.00,198.00,248.00,121.00,200.00,101.00,295.00,2951.00
352161,5,"山口県","山陽小野田市","2024/11/30","高泊小学校",4045.00,1875.00,2170.00,48.00,51.00,64.00,64.00,98.00,87.00,96.00,104.00,86.00,103.00,74.00,70.00,69.00,86.00,110.00,92.00,115.00,122.00,115.00,133.00,151.00,176.00,126.00,119.00,118.00,105.00,105.00,134.00,155.00,197.00,184.00,173.00,91.00,144.00,70.00,210.00,1969.00
352161,6,"山口県","山陽小野田市","2024/11/30","高千帆小学校",10813.00,5199.00,5614.00,174.00,174.00,262.00,263.00,279.00,245.00,267.00,237.00,251.00,214.00,239.00,206.00,244.00,231.00,313.00,303.00,353.00,371.00,392.00,362.00,396.00,393.00,298.00,330.00,285.00,314.00,323.00,328.00,351.00,419.00,339.00,439.00,250.00,332.00,183.00,453.00,5110.00
352161,7,"山口県","山陽小野田市","2024/11/30","有帆小学校",3552.00,1719.00,1833.00,39.00,34.00,61.00,40.00,59.00,46.00,76.00,62.00,74.00,69.00,53.00,46.00,74.00,59.00,73.00,62.00,84.00,84.00,116.00,106.00,125.00,119.00,117.00,112.00,106.00,125.00,143.00,147.00,165.00,212.00,170.00,198.00,101.00,135.00,83.00,177.00,1736.00
352161,8,"山口県","山陽小野田市","2024/11/30","厚狭小学校",10097.00,4796.00,5301.00,169.00,180.00,212.00,228.00,270.00,235.00,245.00,258.00,226.00,220.00,191.00,178.00,221.00,212.00,272.00,273.00,328.00,307.00,354.00,338.00,356.00,345.00,279.00,318.00,265.00,311.00,276.00,325.00,364.00,425.00,340.00,399.00,237.00,285.00,191.00,464.00,4641.00
352161,9,"山口県","山陽小野田市","2024/11/30","厚陽小学校",1734.00,793.00,941.00,14.00,15.00,20.00,26.00,23.00,23.00,26.00,33.00,37.00,32.00,19.00,18.00,28.00,18.00,31.00,37.00,36.00,33.00,42.00,41.00,53.00,50.00,60.00,60.00,53.00,56.00,70.00,87.00,95.00,105.00,78.00,86.00,64.00,86.00,44.00,135.00,900.00
352161,10,"山口県","山陽小野田市","2024/11/30","出合小学校",2485.00,1203.00,1282.00,20.00,20.00,39.00,42.00,58.00,61.00,58.00,57.00,70.00,62.00,68.00,44.00,54.00,43.00,54.00,44.00,76.00,58.00,62.00,73.00,83.00,81.00,76.00,89.00,79.00,90.00,89.00,104.00,100.00,116.00,112.00,104.00,56.00,89.00,49.00,105.00,1235.00
352161,11,"山口県","山陽小野田市","2024/11/30","埴生小学校",4722.00,2294.00,2428.00,47.00,54.00,67.00,65.00,84.00,70.00,97.00,90.00,99.00,85.00,92.00,75.00,123.00,82.00,91.00,82.00,124.00,108.00,165.00,143.00,202.00,167.00,149.00,132.00,142.00,137.00,163.00,170.00,211.00,256.00,191.00,230.00,149.00,182.00,98.00,300.00,2471.00
