"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2025/03/31","本山小学校",2752.00,1326.00,1426.00,34.00,30.00,37.00,37.00,67.00,49.00,93.00,75.00,107.00,54.00,65.00,47.00,50.00,31.00,55.00,56.00,63.00,75.00,81.00,111.00,101.00,105.00,74.00,81.00,83.00,72.00,86.00,106.00,117.00,146.00,102.00,136.00,69.00,99.00,42.00,116.00,1399.00
352161,2,"山口県","山陽小野田市","2025/03/31","赤崎小学校",4849.00,2428.00,2421.00,49.00,59.00,74.00,83.00,117.00,86.00,198.00,171.00,357.00,214.00,117.00,77.00,97.00,78.00,107.00,89.00,129.00,124.00,154.00,147.00,172.00,172.00,112.00,163.00,124.00,133.00,142.00,135.00,145.00,159.00,152.00,171.00,100.00,144.00,82.00,216.00,2637.00
352161,3,"山口県","山陽小野田市","2025/03/31","須恵小学校",7809.00,3668.00,4141.00,112.00,115.00,138.00,151.00,185.00,196.00,213.00,185.00,191.00,173.00,145.00,138.00,176.00,163.00,199.00,182.00,215.00,226.00,253.00,241.00,281.00,267.00,218.00,255.00,219.00,250.00,246.00,287.00,292.00,310.00,283.00,362.00,180.00,285.00,122.00,355.00,4023.00
352161,4,"山口県","山陽小野田市","2025/03/31","小野田小学校",5780.00,2723.00,3057.00,92.00,79.00,120.00,95.00,142.00,127.00,123.00,134.00,143.00,129.00,110.00,113.00,117.00,103.00,123.00,145.00,163.00,174.00,203.00,181.00,243.00,223.00,184.00,200.00,151.00,192.00,187.00,210.00,201.00,210.00,199.00,249.00,115.00,201.00,107.00,292.00,2939.00
352161,5,"山口県","山陽小野田市","2025/03/31","高泊小学校",4039.00,1867.00,2172.00,52.00,46.00,60.00,59.00,100.00,89.00,94.00,103.00,88.00,112.00,67.00,68.00,70.00,87.00,107.00,96.00,117.00,114.00,110.00,140.00,152.00,164.00,129.00,130.00,122.00,108.00,99.00,129.00,150.00,194.00,186.00,177.00,93.00,144.00,71.00,212.00,1978.00
352161,6,"山口県","山陽小野田市","2025/03/31","高千帆小学校",10747.00,5158.00,5589.00,161.00,176.00,253.00,258.00,285.00,246.00,256.00,238.00,248.00,210.00,247.00,207.00,240.00,223.00,313.00,292.00,340.00,371.00,384.00,370.00,400.00,395.00,305.00,319.00,283.00,311.00,308.00,340.00,356.00,404.00,343.00,435.00,248.00,338.00,188.00,456.00,5103.00
352161,7,"山口県","山陽小野田市","2025/03/31","有帆小学校",3535.00,1720.00,1815.00,43.00,30.00,60.00,39.00,64.00,47.00,73.00,65.00,76.00,61.00,55.00,42.00,70.00,56.00,73.00,69.00,90.00,79.00,113.00,106.00,124.00,121.00,120.00,110.00,99.00,124.00,142.00,147.00,163.00,196.00,178.00,210.00,89.00,141.00,88.00,172.00,1733.00
352161,8,"山口県","山陽小野田市","2025/03/31","厚狭小学校",10092.00,4802.00,5290.00,172.00,180.00,214.00,233.00,271.00,229.00,246.00,262.00,219.00,215.00,199.00,177.00,218.00,220.00,272.00,265.00,333.00,304.00,350.00,337.00,351.00,353.00,294.00,309.00,250.00,311.00,280.00,323.00,355.00,414.00,348.00,413.00,232.00,283.00,198.00,462.00,4654.00
352161,9,"山口県","山陽小野田市","2025/03/31","厚陽小学校",1709.00,780.00,929.00,14.00,18.00,22.00,26.00,18.00,22.00,26.00,32.00,35.00,30.00,19.00,17.00,23.00,17.00,28.00,39.00,38.00,31.00,44.00,37.00,52.00,47.00,63.00,60.00,51.00,53.00,64.00,91.00,93.00,101.00,80.00,87.00,64.00,87.00,46.00,134.00,891.00
352161,10,"山口県","山陽小野田市","2025/03/31","出合小学校",2444.00,1180.00,1264.00,18.00,20.00,33.00,42.00,64.00,58.00,51.00,55.00,69.00,62.00,67.00,40.00,55.00,42.00,51.00,44.00,70.00,59.00,69.00,62.00,78.00,87.00,76.00,86.00,81.00,85.00,82.00,106.00,102.00,120.00,116.00,101.00,54.00,92.00,44.00,103.00,1225.00
352161,11,"山口県","山陽小野田市","2025/03/31","埴生小学校",4660.00,2266.00,2394.00,43.00,49.00,64.00,63.00,78.00,69.00,95.00,85.00,95.00,86.00,89.00,72.00,124.00,93.00,94.00,71.00,122.00,103.00,161.00,142.00,195.00,164.00,156.00,135.00,140.00,135.00,161.00,161.00,212.00,245.00,186.00,248.00,151.00,179.00,100.00,294.00,2450.00
