"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2024/05/31","本山小学校",2827.00,1358.00,1469.00,39.00,30.00,43.00,43.00,71.00,52.00,120.00,85.00,77.00,58.00,69.00,46.00,44.00,30.00,56.00,65.00,71.00,74.00,85.00,119.00,100.00,100.00,72.00,83.00,87.00,72.00,89.00,114.00,118.00,148.00,106.00,134.00,65.00,103.00,46.00,113.00,1416.00
352161,2,"山口県","山陽小野田市","2024/05/31","赤崎小学校",4979.00,2493.00,2486.00,56.00,61.00,81.00,84.00,119.00,95.00,246.00,193.00,349.00,214.00,118.00,85.00,109.00,82.00,113.00,91.00,125.00,129.00,167.00,156.00,149.00,170.00,123.00,141.00,121.00,145.00,155.00,137.00,148.00,178.00,138.00,154.00,100.00,150.00,76.00,221.00,2702.00
352161,3,"山口県","山陽小野田市","2024/05/31","須恵小学校",7963.00,3750.00,4213.00,105.00,111.00,156.00,161.00,173.00,199.00,246.00,192.00,184.00,182.00,150.00,135.00,184.00,162.00,204.00,196.00,229.00,223.00,270.00,267.00,268.00,255.00,214.00,240.00,233.00,262.00,249.00,298.00,316.00,328.00,258.00,347.00,184.00,294.00,127.00,361.00,4087.00
352161,4,"山口県","山陽小野田市","2024/05/31","小野田小学校",5848.00,2750.00,3098.00,87.00,85.00,129.00,103.00,141.00,128.00,128.00,134.00,136.00,118.00,114.00,113.00,116.00,118.00,137.00,149.00,172.00,176.00,209.00,192.00,228.00,226.00,184.00,194.00,157.00,186.00,192.00,209.00,211.00,238.00,184.00,233.00,120.00,187.00,105.00,309.00,2964.00
352161,5,"山口県","山陽小野田市","2024/05/31","高泊小学校",4072.00,1903.00,2169.00,44.00,42.00,71.00,71.00,100.00,91.00,95.00,103.00,92.00,101.00,75.00,67.00,78.00,81.00,110.00,106.00,107.00,120.00,132.00,130.00,148.00,181.00,123.00,121.00,110.00,95.00,115.00,139.00,163.00,207.00,179.00,167.00,86.00,137.00,75.00,210.00,1964.00
352161,6,"山口県","山陽小野田市","2024/05/31","高千帆小学校",10892.00,5231.00,5661.00,184.00,184.00,268.00,264.00,274.00,238.00,279.00,240.00,255.00,210.00,230.00,219.00,258.00,227.00,311.00,315.00,370.00,366.00,389.00,373.00,382.00,392.00,297.00,321.00,289.00,319.00,327.00,339.00,370.00,437.00,317.00,423.00,249.00,332.00,182.00,462.00,5158.00
352161,7,"山口県","山陽小野田市","2024/05/31","有帆小学校",3536.00,1711.00,1825.00,37.00,32.00,62.00,40.00,55.00,49.00,81.00,61.00,71.00,63.00,55.00,48.00,70.00,56.00,69.00,66.00,87.00,88.00,122.00,98.00,119.00,120.00,116.00,114.00,109.00,126.00,143.00,150.00,171.00,225.00,159.00,187.00,109.00,127.00,76.00,175.00,1716.00
352161,8,"山口県","山陽小野田市","2024/05/31","厚狭小学校",10131.00,4818.00,5313.00,164.00,196.00,225.00,226.00,269.00,236.00,242.00,257.00,211.00,211.00,204.00,176.00,237.00,218.00,280.00,271.00,339.00,324.00,359.00,336.00,337.00,336.00,273.00,314.00,263.00,323.00,286.00,321.00,378.00,445.00,330.00,380.00,232.00,279.00,189.00,464.00,4647.00
352161,9,"山口県","山陽小野田市","2024/05/31","厚陽小学校",1757.00,796.00,961.00,15.00,21.00,21.00,26.00,20.00,23.00,27.00,36.00,38.00,29.00,20.00,19.00,30.00,25.00,30.00,32.00,41.00,34.00,42.00,44.00,54.00,52.00,63.00,59.00,48.00,60.00,76.00,87.00,94.00,108.00,74.00,86.00,61.00,80.00,42.00,140.00,908.00
352161,10,"山口県","山陽小野田市","2024/05/31","出合小学校",2487.00,1202.00,1285.00,23.00,23.00,43.00,44.00,58.00,61.00,60.00,60.00,65.00,52.00,67.00,49.00,49.00,40.00,57.00,49.00,71.00,57.00,61.00,71.00,88.00,83.00,79.00,92.00,76.00,91.00,88.00,103.00,107.00,119.00,107.00,97.00,52.00,90.00,51.00,104.00,1224.00
352161,11,"山口県","山陽小野田市","2024/05/31","埴生小学校",4757.00,2309.00,2448.00,51.00,53.00,70.00,68.00,87.00,69.00,97.00,90.00,87.00,84.00,101.00,76.00,114.00,78.00,93.00,89.00,124.00,107.00,176.00,154.00,190.00,158.00,149.00,134.00,144.00,136.00,180.00,188.00,214.00,248.00,184.00,225.00,146.00,196.00,102.00,295.00,2467.00
