"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2025/01/31","本山小学校",2780.00,1342.00,1438.00,36.00,29.00,38.00,37.00,68.00,49.00,101.00,81.00,103.00,60.00,64.00,47.00,49.00,29.00,54.00,61.00,67.00,72.00,83.00,110.00,99.00,106.00,76.00,84.00,83.00,69.00,87.00,108.00,117.00,143.00,104.00,134.00,69.00,107.00,44.00,112.00,1408.00
352161,2,"山口県","山陽小野田市","2025/01/31","赤崎小学校",4945.00,2481.00,2464.00,51.00,61.00,72.00,82.00,121.00,93.00,201.00,154.00,396.00,241.00,124.00,91.00,96.00,81.00,114.00,89.00,126.00,129.00,149.00,148.00,169.00,171.00,113.00,161.00,126.00,134.00,145.00,143.00,147.00,155.00,149.00,168.00,102.00,151.00,80.00,212.00,2698.00
352161,3,"山口県","山陽小野田市","2025/01/31","須恵小学校",7855.00,3697.00,4158.00,112.00,116.00,138.00,152.00,184.00,198.00,227.00,188.00,198.00,175.00,141.00,142.00,176.00,161.00,205.00,181.00,216.00,223.00,260.00,242.00,280.00,266.00,213.00,253.00,221.00,255.00,248.00,288.00,291.00,311.00,281.00,359.00,184.00,294.00,122.00,354.00,4031.00
352161,4,"山口県","山陽小野田市","2025/01/31","小野田小学校",5788.00,2731.00,3057.00,85.00,78.00,124.00,95.00,144.00,131.00,125.00,130.00,146.00,129.00,111.00,120.00,118.00,104.00,119.00,145.00,162.00,172.00,206.00,189.00,245.00,217.00,185.00,199.00,149.00,190.00,189.00,211.00,203.00,212.00,198.00,248.00,121.00,200.00,101.00,287.00,2939.00
352161,5,"山口県","山陽小野田市","2025/01/31","高泊小学校",4050.00,1877.00,2173.00,49.00,47.00,64.00,65.00,96.00,87.00,97.00,103.00,86.00,108.00,75.00,72.00,68.00,84.00,109.00,96.00,116.00,121.00,110.00,136.00,156.00,169.00,128.00,122.00,120.00,107.00,104.00,133.00,155.00,192.00,182.00,179.00,89.00,143.00,73.00,209.00,1977.00
352161,6,"山口県","山陽小野田市","2025/01/31","高千帆小学校",10808.00,5187.00,5621.00,167.00,178.00,254.00,261.00,290.00,245.00,263.00,238.00,253.00,217.00,244.00,208.00,241.00,221.00,315.00,301.00,346.00,376.00,390.00,370.00,395.00,393.00,299.00,324.00,284.00,309.00,315.00,339.00,357.00,411.00,343.00,434.00,245.00,335.00,186.00,461.00,5113.00
352161,7,"山口県","山陽小野田市","2025/01/31","有帆小学校",3544.00,1724.00,1820.00,41.00,35.00,63.00,35.00,60.00,50.00,70.00,62.00,77.00,66.00,56.00,43.00,72.00,57.00,75.00,65.00,86.00,82.00,113.00,106.00,128.00,121.00,117.00,111.00,101.00,122.00,145.00,148.00,164.00,204.00,174.00,203.00,95.00,138.00,87.00,172.00,1735.00
352161,8,"山口県","山陽小野田市","2025/01/31","厚狭小学校",10098.00,4805.00,5293.00,171.00,179.00,214.00,232.00,272.00,233.00,244.00,259.00,222.00,221.00,199.00,177.00,222.00,214.00,269.00,264.00,335.00,305.00,356.00,346.00,346.00,340.00,289.00,313.00,256.00,312.00,278.00,325.00,360.00,422.00,344.00,400.00,237.00,286.00,191.00,465.00,4641.00
352161,9,"山口県","山陽小野田市","2025/01/31","厚陽小学校",1730.00,789.00,941.00,14.00,19.00,20.00,25.00,23.00,23.00,25.00,34.00,38.00,32.00,17.00,17.00,26.00,18.00,29.00,38.00,36.00,31.00,45.00,42.00,52.00,46.00,61.00,60.00,52.00,55.00,71.00,90.00,90.00,102.00,81.00,88.00,64.00,84.00,45.00,137.00,897.00
352161,10,"山口県","山陽小野田市","2025/01/31","出合小学校",2470.00,1196.00,1274.00,20.00,21.00,35.00,41.00,61.00,61.00,54.00,54.00,77.00,69.00,69.00,41.00,54.00,40.00,53.00,43.00,75.00,58.00,63.00,66.00,81.00,85.00,76.00,88.00,79.00,89.00,89.00,104.00,98.00,118.00,114.00,104.00,55.00,90.00,43.00,102.00,1235.00
352161,11,"山口県","山陽小野田市","2025/01/31","埴生小学校",4693.00,2282.00,2411.00,44.00,50.00,66.00,65.00,85.00,70.00,95.00,85.00,99.00,90.00,87.00,72.00,126.00,89.00,90.00,78.00,127.00,105.00,164.00,142.00,198.00,165.00,149.00,132.00,144.00,136.00,161.00,164.00,212.00,252.00,189.00,238.00,149.00,182.00,97.00,296.00,2458.00
