"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2023/10/31","本山小学校",2822.00,1340.00,1482.00,38.00,34.00,42.00,43.00,70.00,52.00,103.00,78.00,72.00,66.00,69.00,43.00,43.00,31.00,62.00,74.00,68.00,77.00,92.00,113.00,95.00,97.00,74.00,77.00,91.00,76.00,89.00,113.00,120.00,161.00,105.00,132.00,62.00,95.00,45.00,120.00,1386.00
352161,2,"山口県","山陽小野田市","2023/10/31","赤崎小学校",5028.00,2546.00,2482.00,64.00,70.00,86.00,80.00,123.00,100.00,221.00,163.00,367.00,216.00,141.00,91.00,102.00,79.00,120.00,94.00,123.00,135.00,173.00,159.00,145.00,170.00,133.00,144.00,122.00,142.00,155.00,146.00,155.00,181.00,143.00,145.00,98.00,147.00,75.00,220.00,2677.00
352161,3,"山口県","山陽小野田市","2023/10/31","須恵小学校",7940.00,3711.00,4229.00,106.00,110.00,164.00,184.00,169.00,179.00,203.00,187.00,171.00,180.00,154.00,123.00,181.00,169.00,218.00,213.00,218.00,213.00,277.00,268.00,267.00,256.00,201.00,247.00,232.00,273.00,275.00,287.00,324.00,357.00,247.00,330.00,173.00,287.00,131.00,366.00,4007.00
352161,4,"山口県","山陽小野田市","2023/10/31","小野田小学校",5893.00,2773.00,3120.00,93.00,79.00,129.00,113.00,136.00,128.00,142.00,126.00,143.00,124.00,111.00,113.00,119.00,118.00,144.00,160.00,175.00,175.00,223.00,196.00,214.00,222.00,173.00,202.00,166.00,192.00,194.00,218.00,212.00,242.00,182.00,219.00,117.00,190.00,100.00,303.00,2975.00
352161,5,"山口県","山陽小野田市","2023/10/31","高泊小学校",4119.00,1911.00,2208.00,42.00,50.00,70.00,73.00,109.00,97.00,93.00,114.00,91.00,104.00,75.00,67.00,72.00,95.00,110.00,104.00,108.00,120.00,140.00,143.00,150.00,180.00,127.00,104.00,98.00,97.00,114.00,148.00,181.00,215.00,170.00,155.00,83.00,135.00,78.00,207.00,1962.00
352161,6,"山口県","山陽小野田市","2023/10/31","高千帆小学校",10924.00,5255.00,5669.00,180.00,181.00,277.00,266.00,270.00,248.00,274.00,228.00,242.00,215.00,237.00,210.00,281.00,240.00,335.00,331.00,351.00,365.00,394.00,372.00,377.00,387.00,300.00,317.00,294.00,328.00,327.00,336.00,382.00,464.00,322.00,410.00,229.00,324.00,183.00,447.00,5137.00
352161,7,"山口県","山陽小野田市","2023/10/31","有帆小学校",3560.00,1723.00,1837.00,44.00,33.00,61.00,41.00,62.00,50.00,81.00,66.00,61.00,63.00,65.00,48.00,68.00,52.00,65.00,72.00,90.00,83.00,125.00,102.00,123.00,119.00,111.00,110.00,105.00,134.00,146.00,153.00,183.00,229.00,154.00,174.00,103.00,143.00,76.00,165.00,1704.00
352161,8,"山口県","山陽小野田市","2023/10/31","厚狭小学校",10171.00,4839.00,5332.00,170.00,182.00,237.00,237.00,270.00,244.00,244.00,245.00,222.00,212.00,203.00,184.00,231.00,216.00,288.00,270.00,332.00,328.00,377.00,346.00,315.00,329.00,256.00,314.00,271.00,312.00,305.00,325.00,394.00,475.00,327.00,354.00,207.00,296.00,190.00,463.00,4622.00
352161,9,"山口県","山陽小野田市","2023/10/31","厚陽小学校",1784.00,803.00,981.00,15.00,21.00,19.00,24.00,20.00,28.00,29.00,36.00,40.00,27.00,21.00,22.00,30.00,25.00,36.00,35.00,37.00,32.00,43.00,42.00,54.00,53.00,61.00,58.00,54.00,68.00,77.00,89.00,101.00,112.00,67.00,84.00,58.00,81.00,41.00,144.00,913.00
352161,10,"山口県","山陽小野田市","2023/10/31","出合小学校",2532.00,1230.00,1302.00,24.00,27.00,46.00,47.00,57.00,58.00,64.00,60.00,73.00,47.00,70.00,56.00,53.00,41.00,58.00,48.00,70.00,55.00,70.00,80.00,85.00,77.00,78.00,95.00,78.00,92.00,89.00,108.00,113.00,129.00,103.00,90.00,48.00,84.00,51.00,108.00,1235.00
352161,11,"山口県","山陽小野田市","2023/10/31","埴生小学校",4787.00,2319.00,2468.00,48.00,55.00,74.00,70.00,91.00,68.00,92.00,85.00,97.00,94.00,100.00,78.00,109.00,80.00,89.00,94.00,122.00,105.00,180.00,152.00,186.00,166.00,145.00,123.00,144.00,147.00,192.00,188.00,225.00,272.00,191.00,209.00,130.00,198.00,104.00,284.00,2449.00
