"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2023/04/30","本山小学校",2838.00,1350.00,1488.00,39.00,34.00,41.00,43.00,72.00,57.00,104.00,72.00,84.00,70.00,64.00,36.00,45.00,36.00,62.00,76.00,66.00,79.00,90.00,113.00,105.00,96.00,62.00,77.00,97.00,77.00,84.00,117.00,128.00,165.00,104.00,124.00,56.00,91.00,47.00,125.00,1387.00
352161,2,"山口県","山陽小野田市","2023/04/30","赤崎小学校",5086.00,2566.00,2520.00,71.00,79.00,86.00,84.00,121.00,95.00,262.00,181.00,334.00,214.00,140.00,82.00,100.00,85.00,124.00,97.00,131.00,138.00,174.00,166.00,145.00,173.00,133.00,136.00,123.00,148.00,155.00,141.00,164.00,187.00,130.00,144.00,100.00,140.00,73.00,230.00,2689.00
352161,3,"山口県","山陽小野田市","2023/04/30","須恵小学校",8014.00,3758.00,4256.00,119.00,113.00,164.00,187.00,170.00,185.00,220.00,181.00,170.00,173.00,153.00,126.00,190.00,177.00,220.00,215.00,225.00,224.00,290.00,265.00,251.00,263.00,206.00,245.00,234.00,279.00,273.00,278.00,351.00,376.00,224.00,316.00,167.00,283.00,131.00,370.00,4024.00
352161,4,"山口県","山陽小野田市","2023/04/30","小野田小学校",5936.00,2781.00,3155.00,87.00,84.00,137.00,116.00,139.00,126.00,139.00,135.00,126.00,126.00,119.00,114.00,117.00,115.00,154.00,166.00,182.00,186.00,222.00,202.00,212.00,210.00,169.00,184.00,170.00,201.00,194.00,225.00,219.00,252.00,181.00,207.00,116.00,187.00,98.00,319.00,2978.00
352161,5,"山口県","山陽小野田市","2023/04/30","高泊小学校",4126.00,1917.00,2209.00,44.00,43.00,75.00,81.00,109.00,91.00,91.00,122.00,98.00,95.00,75.00,73.00,77.00,89.00,102.00,103.00,109.00,125.00,137.00,148.00,151.00,172.00,126.00,102.00,94.00,104.00,121.00,149.00,186.00,219.00,164.00,154.00,80.00,129.00,78.00,210.00,1959.00
352161,6,"山口県","山陽小野田市","2023/04/30","高千帆小学校",10974.00,5290.00,5684.00,188.00,198.00,288.00,260.00,274.00,242.00,273.00,234.00,247.00,217.00,243.00,202.00,283.00,251.00,343.00,348.00,363.00,360.00,389.00,389.00,367.00,378.00,293.00,294.00,293.00,340.00,341.00,342.00,390.00,469.00,308.00,393.00,229.00,322.00,178.00,445.00,5159.00
352161,7,"山口県","山陽小野田市","2023/04/30","有帆小学校",3538.00,1706.00,1832.00,43.00,27.00,61.00,43.00,67.00,49.00,75.00,64.00,59.00,63.00,56.00,50.00,64.00,52.00,62.00,69.00,88.00,85.00,131.00,109.00,120.00,115.00,110.00,107.00,115.00,136.00,136.00,157.00,199.00,234.00,148.00,172.00,96.00,131.00,76.00,169.00,1685.00
352161,8,"山口県","山陽小野田市","2023/04/30","厚狭小学校",10185.00,4853.00,5332.00,178.00,186.00,244.00,244.00,271.00,242.00,240.00,245.00,223.00,203.00,214.00,182.00,223.00,208.00,295.00,280.00,326.00,335.00,388.00,347.00,307.00,321.00,260.00,311.00,274.00,311.00,308.00,340.00,389.00,480.00,308.00,346.00,212.00,285.00,193.00,466.00,4602.00
352161,9,"山口県","山陽小野田市","2023/04/30","厚陽小学校",1794.00,812.00,982.00,14.00,22.00,19.00,23.00,22.00,28.00,33.00,40.00,35.00,28.00,26.00,15.00,27.00,27.00,35.00,34.00,40.00,32.00,46.00,44.00,54.00,60.00,59.00,52.00,57.00,72.00,79.00,90.00,102.00,111.00,67.00,78.00,54.00,77.00,43.00,149.00,909.00
352161,10,"山口県","山陽小野田市","2023/04/30","出合小学校",2575.00,1244.00,1331.00,25.00,30.00,44.00,52.00,53.00,64.00,70.00,57.00,70.00,52.00,69.00,54.00,65.00,44.00,62.00,52.00,73.00,59.00,69.00,80.00,85.00,70.00,82.00,102.00,75.00,89.00,89.00,112.00,124.00,131.00,92.00,91.00,46.00,78.00,51.00,114.00,1257.00
352161,11,"山口県","山陽小野田市","2023/04/30","埴生小学校",4854.00,2337.00,2517.00,56.00,60.00,77.00,66.00,85.00,69.00,98.00,89.00,98.00,96.00,104.00,82.00,111.00,80.00,95.00,99.00,113.00,117.00,190.00,152.00,175.00,164.00,137.00,119.00,156.00,159.00,192.00,196.00,227.00,284.00,188.00,206.00,126.00,182.00,109.00,297.00,2475.00
