"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2022/04/30","本山小学校",2878.00,1360.00,1518.00,34.00,36.00,55.00,44.00,73.00,64.00,86.00,63.00,77.00,71.00,67.00,39.00,49.00,38.00,55.00,80.00,67.00,89.00,100.00,115.00,102.00,99.00,58.00,67.00,105.00,84.00,96.00,127.00,136.00,178.00,94.00,115.00,55.00,80.00,51.00,129.00,1369.00
352161,2,"山口県","山陽小野田市","2022/04/30","赤崎小学校",5088.00,2558.00,2530.00,67.00,76.00,93.00,80.00,112.00,101.00,239.00,166.00,332.00,208.00,141.00,98.00,100.00,74.00,130.00,103.00,129.00,141.00,184.00,165.00,134.00,173.00,124.00,136.00,142.00,139.00,154.00,156.00,181.00,196.00,123.00,138.00,97.00,149.00,76.00,231.00,2647.00
352161,3,"山口県","山陽小野田市","2022/04/30","須恵小学校",8176.00,3848.00,4328.00,132.00,119.00,166.00,194.00,180.00,188.00,216.00,171.00,175.00,171.00,155.00,144.00,203.00,196.00,224.00,211.00,247.00,229.00,283.00,287.00,252.00,248.00,209.00,246.00,243.00,267.00,290.00,300.00,345.00,411.00,229.00,292.00,152.00,269.00,147.00,385.00,4049.00
352161,4,"山口県","山陽小野田市","2022/04/30","小野田小学校",5968.00,2794.00,3174.00,103.00,82.00,142.00,115.00,137.00,143.00,146.00,136.00,111.00,109.00,117.00,118.00,116.00,114.00,169.00,180.00,191.00,175.00,217.00,207.00,207.00,215.00,158.00,182.00,184.00,219.00,197.00,216.00,246.00,277.00,154.00,182.00,105.00,195.00,94.00,309.00,2948.00
352161,5,"山口県","山陽小野田市","2022/04/30","高泊小学校",4130.00,1924.00,2206.00,46.00,45.00,86.00,84.00,103.00,101.00,93.00,106.00,108.00,74.00,67.00,75.00,70.00,95.00,111.00,106.00,113.00,124.00,150.00,157.00,133.00,158.00,124.00,99.00,78.00,112.00,138.00,157.00,204.00,228.00,138.00,148.00,81.00,119.00,81.00,218.00,1936.00
352161,6,"山口県","山陽小野田市","2022/04/30","高千帆小学校",11080.00,5337.00,5743.00,215.00,222.00,294.00,256.00,268.00,239.00,270.00,228.00,242.00,235.00,251.00,192.00,293.00,259.00,350.00,357.00,365.00,359.00,394.00,417.00,348.00,363.00,290.00,292.00,304.00,334.00,362.00,384.00,398.00,486.00,307.00,367.00,197.00,322.00,189.00,431.00,5121.00
352161,7,"山口県","山陽小野田市","2022/04/30","有帆小学校",3607.00,1738.00,1869.00,42.00,34.00,66.00,33.00,69.00,61.00,72.00,61.00,65.00,66.00,57.00,49.00,60.00,55.00,76.00,74.00,96.00,85.00,129.00,124.00,114.00,112.00,112.00,113.00,115.00,136.00,153.00,171.00,211.00,252.00,137.00,151.00,88.00,124.00,76.00,168.00,1689.00
352161,8,"山口県","山陽小野田市","2022/04/30","厚狭小学校",10228.00,4882.00,5346.00,197.00,196.00,232.00,246.00,288.00,249.00,244.00,252.00,207.00,165.00,198.00,174.00,242.00,226.00,319.00,284.00,328.00,345.00,385.00,349.00,287.00,320.00,256.00,304.00,282.00,294.00,329.00,380.00,404.00,498.00,295.00,300.00,192.00,301.00,197.00,463.00,4545.00
352161,9,"山口県","山陽小野田市","2022/04/30","厚陽小学校",1829.00,824.00,1005.00,14.00,23.00,17.00,25.00,24.00,35.00,44.00,41.00,29.00,27.00,24.00,17.00,32.00,21.00,34.00,40.00,39.00,35.00,50.00,41.00,57.00,64.00,59.00,50.00,53.00,77.00,86.00,99.00,106.00,104.00,65.00,87.00,48.00,72.00,43.00,147.00,914.00
352161,10,"山口県","山陽小野田市","2022/04/30","出合小学校",2585.00,1243.00,1342.00,30.00,28.00,53.00,52.00,46.00,63.00,63.00,61.00,79.00,60.00,70.00,45.00,51.00,48.00,59.00,55.00,76.00,61.00,74.00,79.00,76.00,79.00,85.00,91.00,82.00,97.00,95.00,115.00,131.00,128.00,76.00,88.00,47.00,77.00,50.00,115.00,1245.00
352161,11,"山口県","山陽小野田市","2022/04/30","埴生小学校",4971.00,2365.00,2606.00,63.00,61.00,77.00,70.00,90.00,72.00,97.00,97.00,93.00,94.00,110.00,112.00,104.00,81.00,106.00,103.00,121.00,130.00,192.00,145.00,173.00,174.00,144.00,117.00,148.00,158.00,208.00,208.00,230.00,299.00,187.00,197.00,120.00,195.00,102.00,293.00,2519.00
