"都道府県コード又は市区町村コード","地域コード","都道府県名","市区町村名","調査年月日","地域名","総人口","男性","女性","0-4歳の男性","0-4歳の女性","5-9歳の男性","5-9歳の女性","10-14歳の男性","10-14歳の女性","15-19歳の男性","15-19歳の女性","20-24歳の男性","20-24歳の女性","25-29歳の男性","25-29歳の女性","30-34歳の男性","30-34歳の女性","35-39歳の男性","35-39歳の女性","40-44歳の男性","40-44歳の女性","45-49歳の男性","45-49歳の女性","50-54歳の男性","50-54歳の女性","55-59歳の男性","55-59歳の女性","60-64歳の男性","60-64歳の女性","65-69歳の男性","65-69歳の女性","70-74歳の男性","70-74歳の女性","75-79歳の男性","75-79歳の女性","80-84歳の男性","80-84歳の女性","85歳以上の男性","85歳以上の女性","世帯数"
352161,1,"山口県","山陽小野田市","2023/03/31","本山小学校",2825.00,1335.00,1490.00,39.00,34.00,43.00,44.00,74.00,57.00,88.00,66.00,81.00,71.00,66.00,36.00,46.00,36.00,61.00,78.00,67.00,80.00,92.00,115.00,103.00,94.00,61.00,77.00,97.00,79.00,84.00,118.00,127.00,164.00,105.00,122.00,55.00,92.00,46.00,127.00,1347.00
352161,2,"山口県","山陽小野田市","2023/03/31","赤崎小学校",4971.00,2485.00,2486.00,70.00,76.00,85.00,83.00,121.00,95.00,185.00,149.00,329.00,214.00,142.00,82.00,97.00,85.00,128.00,97.00,127.00,140.00,175.00,167.00,146.00,172.00,134.00,136.00,121.00,149.00,155.00,138.00,166.00,188.00,131.00,144.00,98.00,143.00,75.00,228.00,2613.00
352161,3,"山口県","山陽小野田市","2023/03/31","須恵小学校",7996.00,3750.00,4246.00,121.00,112.00,165.00,189.00,175.00,187.00,199.00,174.00,174.00,173.00,146.00,123.00,193.00,177.00,219.00,218.00,225.00,227.00,289.00,264.00,251.00,262.00,204.00,241.00,234.00,276.00,275.00,286.00,356.00,376.00,221.00,309.00,168.00,284.00,135.00,368.00,3995.00
352161,4,"山口県","山陽小野田市","2023/03/31","小野田小学校",5916.00,2776.00,3140.00,86.00,83.00,137.00,121.00,137.00,121.00,142.00,139.00,124.00,119.00,117.00,114.00,118.00,111.00,157.00,165.00,179.00,183.00,224.00,202.00,214.00,211.00,166.00,185.00,174.00,203.00,192.00,223.00,220.00,256.00,178.00,203.00,115.00,186.00,96.00,315.00,2964.00
352161,5,"山口県","山陽小野田市","2023/03/31","高泊小学校",4126.00,1918.00,2208.00,46.00,44.00,75.00,84.00,109.00,89.00,94.00,123.00,95.00,91.00,73.00,68.00,75.00,96.00,106.00,102.00,107.00,127.00,147.00,148.00,143.00,169.00,125.00,102.00,94.00,106.00,123.00,149.00,185.00,220.00,163.00,154.00,80.00,125.00,78.00,211.00,1941.00
352161,6,"山口県","山陽小野田市","2023/03/31","高千帆小学校",10997.00,5307.00,5690.00,190.00,202.00,291.00,256.00,273.00,243.00,274.00,233.00,247.00,217.00,248.00,201.00,285.00,250.00,341.00,353.00,365.00,365.00,392.00,391.00,364.00,378.00,292.00,296.00,297.00,337.00,344.00,348.00,387.00,470.00,310.00,388.00,227.00,320.00,180.00,442.00,5155.00
352161,7,"山口県","山陽小野田市","2023/03/31","有帆小学校",3540.00,1709.00,1831.00,45.00,26.00,61.00,43.00,64.00,48.00,74.00,67.00,63.00,65.00,56.00,49.00,60.00,50.00,61.00,67.00,89.00,84.00,131.00,112.00,122.00,115.00,113.00,104.00,112.00,135.00,136.00,159.00,206.00,238.00,145.00,170.00,94.00,128.00,77.00,171.00,1693.00
352161,8,"山口県","山陽小野田市","2023/03/31","厚狭小学校",10192.00,4861.00,5331.00,181.00,195.00,240.00,235.00,271.00,242.00,244.00,252.00,226.00,200.00,213.00,179.00,227.00,209.00,296.00,284.00,329.00,334.00,390.00,354.00,304.00,315.00,260.00,305.00,272.00,311.00,307.00,343.00,394.00,488.00,307.00,332.00,205.00,289.00,195.00,464.00,4574.00
352161,9,"山口県","山陽小野田市","2023/03/31","厚陽小学校",1792.00,812.00,980.00,13.00,22.00,18.00,23.00,23.00,29.00,34.00,40.00,36.00,29.00,26.00,16.00,27.00,25.00,36.00,34.00,39.00,31.00,45.00,44.00,55.00,59.00,60.00,53.00,55.00,72.00,79.00,93.00,105.00,108.00,65.00,80.00,53.00,74.00,43.00,148.00,906.00
352161,10,"山口県","山陽小野田市","2023/03/31","出合小学校",2579.00,1245.00,1334.00,26.00,32.00,44.00,51.00,53.00,63.00,67.00,57.00,71.00,52.00,72.00,52.00,62.00,45.00,62.00,54.00,74.00,59.00,70.00,80.00,84.00,74.00,84.00,101.00,74.00,86.00,89.00,116.00,127.00,128.00,90.00,90.00,45.00,78.00,51.00,116.00,1263.00
352161,11,"山口県","山陽小野田市","2023/03/31","埴生小学校",4863.00,2342.00,2521.00,60.00,58.00,75.00,68.00,86.00,67.00,97.00,92.00,102.00,96.00,102.00,84.00,109.00,80.00,99.00,102.00,114.00,117.00,192.00,151.00,172.00,162.00,138.00,117.00,153.00,160.00,198.00,200.00,220.00,282.00,187.00,209.00,129.00,178.00,109.00,298.00,2472.00
