都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
353418,,山口県,上関町,2023-02-28,上関,740,362,378,8,4,8,6,10,14,15,9,14,12,7,0,13,13,17,11,16,11,20,17,20,18,25,17,27,27,36,37,54,49,25,39,23,33,24,61,402,
353418,,山口県,上関町,2023-02-28,蒲井,55,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,1,1,6,3,5,5,26,49,
353418,,山口県,上関町,2023-02-28,四代,80,43,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,4,5,4,4,9,4,12,5,0,2,3,6,6,10,47,
353418,,山口県,上関町,2023-02-28,白井田,161,70,91,0,0,0,0,0,0,1,3,1,0,0,2,2,1,0,1,1,0,3,2,5,4,5,1,4,2,7,4,11,5,10,11,8,16,12,39,116,
353418,,山口県,上関町,2023-02-28,戸津,199,88,111,2,6,1,1,0,3,0,1,0,1,2,2,2,3,5,4,4,1,1,0,2,4,6,6,8,9,12,7,8,15,13,13,13,11,9,24,107,
353418,,山口県,上関町,2023-02-28,室津,815,394,421,9,6,12,12,12,12,10,7,9,6,15,2,15,13,18,18,17,12,27,15,28,16,25,27,37,35,32,31,46,60,32,35,24,41,26,73,440,
353418,,山口県,上関町,2023-02-28,祝島,293,143,150,3,4,1,1,0,0,0,1,3,0,3,1,5,2,0,1,2,2,5,1,6,0,8,5,8,4,17,11,24,14,16,25,16,29,26,49,211,
353418,,山口県,上関町,2023-02-28,八島,19,7,12,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,7,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
